,Cement,BlastFurnaceSlag,FlyAsh,Water,Superplasticizer,CoarseAggregate,FineAggregate,Age,CompressiveStrength
56,0.085349606773,0.0568997378486,0.0,0.0825132150071,0.0,0.420473591474,0.354763848898,7,14.64
57,0.213100044863,0.0,0.0,0.102288021534,0.0,0.418124719605,0.266487213997,365,41.93
58,0.085349606773,0.0568997378486,0.0,0.0825132150071,0.0,0.420473591474,0.354763848898,3,9.13
59,0.137556561086,0.0343891402715,0.0,0.103167420814,0.0,0.421719457014,0.303167420814,180,50.95
60,0.149170031404,0.063930013459,0.0,0.102288021534,0.0,0.418124719605,0.266487213997,28,33.02
61,0.137556561086,0.0343891402715,0.0,0.103167420814,0.0,0.421719457014,0.303167420814,270,54.38
62,0.12036199095,0.0515837104072,0.0,0.103167420814,0.0,0.421719457014,0.303167420814,270,51.73
63,0.133413668446,0.0,0.0,0.0826304011017,0.0,0.417886038905,0.366069891548,3,9.87
64,0.0859728506787,0.0859728506787,0.0,0.103167420814,0.0,0.421719457014,0.303167420814,270,50.66
65,0.12036199095,0.0515837104072,0.0,0.103167420814,0.0,0.421719457014,0.303167420814,180,48.7
66,0.154751131222,0.0171945701357,0.0,0.103167420814,0.0,0.421719457014,0.303167420814,270,55.06
67,0.0582905340515,0.0874358010773,0.0,0.0801703620193,0.0,0.437179005386,0.336924297465,360,44.7
68,0.149170031404,0.063930013459,0.0,0.102288021534,0.0,0.418124719605,0.266487213997,7,30.28
69,0.0859728506787,0.0859728506787,0.0,0.103167420814,0.0,0.421719457014,0.303167420814,28,40.86
70,0.190121520972,0.0,0.0,0.0572324578597,0.0,0.439043512348,0.31360250882,28,71.99
71,0.154150523452,0.0779820295112,0.0,0.0701096364686,0.00416288846756,0.381708020773,0.311886901327,3,34.4
72,0.129553818798,0.108423272547,0.0,0.0725716412356,0.00355621717736,0.432907414299,0.252987635943,3,28.8
73,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,3,33.4
74,0.174108971733,0.0435477263417,0.0,0.0620237607538,0.00761982793937,0.383449405981,0.329250307251,3,36.3
75,0.152222447737,0.0380759082606,0.0,0.051390298356,0.00949868073879,0.345889993911,0.402922670997,3,29.0
76,0.196492098949,0.0491437081162,0.0,0.0749151981468,0.00368164143294,0.352486142136,0.323281211219,3,37.8
77,0.191522378308,0.0478601764129,0.0,0.0562724599804,0.0131492976152,0.347966350866,0.343229336818,3,40.2
78,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,3,33.4
79,0.159687692624,0.039901376618,0.0,0.0648859667146,0.00497226217382,0.350154099034,0.380398602835,3,28.1
80,0.217114135099,0.0,0.0,0.0579461403294,0.0115238445507,0.348208083037,0.365207796984,3,41.3
81,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,3,33.4
82,0.130988577533,0.0873120223519,0.0,0.0639740323774,0.00587558550415,0.350110937628,0.361738844605,3,25.2
83,0.163719338277,0.0385869122321,0.0,0.0600603047836,0.00464509819901,0.38578762937,0.347200717138,3,41.1
84,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,3,35.3
85,0.134695406125,0.117676431425,0.0,0.0764813581891,0.00428595206391,0.392268641811,0.274592210386,3,28.3
86,0.155545536519,0.0619722928109,0.0,0.0630789408968,0.00651692761702,0.46491515698,0.247971145176,3,28.6
87,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,3,35.3
88,0.116790405483,0.0819531696174,0.0,0.0590274944929,0.00456881781839,0.409806641103,0.327853471486,3,24.4
89,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,3,35.3
90,0.182468099256,0.0735691425246,0.0,0.0773099463818,0.00461365809053,0.367804148136,0.294235005611,3,39.3
91,0.159318432558,0.077227965513,0.0,0.0596167204675,0.00898949863114,0.386017243493,0.308830139337,3,40.6
92,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,3,35.3
93,0.140102827763,0.0783647068579,0.0,0.0725184509495,0.00393896674683,0.391699145866,0.313375901816,3,24.1
94,0.154150523452,0.0779820295112,0.0,0.0701096364686,0.00416288846756,0.381708020773,0.311886901327,7,46.2
95,0.129553818798,0.108423272547,0.0,0.0725716412356,0.00355621717736,0.432907414299,0.252987635943,7,42.8
96,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,7,49.2
97,0.174108971733,0.0435477263417,0.0,0.0620237607538,0.00761982793937,0.383449405981,0.329250307251,7,46.8
98,0.152222447737,0.0380759082606,0.0,0.051390298356,0.00949868073879,0.345889993911,0.402922670997,7,45.7
99,0.196492098949,0.0491437081162,0.0,0.0749151981468,0.00368164143294,0.352486142136,0.323281211219,7,55.6
100,0.191522378308,0.0478601764129,0.0,0.0562724599804,0.0131492976152,0.347966350866,0.343229336818,7,54.9
101,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,7,49.2
102,0.159687692624,0.039901376618,0.0,0.0648859667146,0.00497226217382,0.350154099034,0.380398602835,7,34.9
103,0.217114135099,0.0,0.0,0.0579461403294,0.0115238445507,0.348208083037,0.365207796984,7,46.9
104,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,7,49.2
105,0.130988577533,0.0873120223519,0.0,0.0639740323774,0.00587558550415,0.350110937628,0.361738844605,7,33.4
106,0.163719338277,0.0385869122321,0.0,0.0600603047836,0.00464509819901,0.38578762937,0.347200717138,7,54.1
107,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,7,55.9
108,0.134695406125,0.117676431425,0.0,0.0764813581891,0.00428595206391,0.392268641811,0.274592210386,7,49.8
109,0.155545536519,0.0619722928109,0.0,0.0630789408968,0.00651692761702,0.46491515698,0.247971145176,7,47.1
110,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,7,55.9
111,0.116790405483,0.0819531696174,0.0,0.0590274944929,0.00456881781839,0.409806641103,0.327853471486,7,38.0
112,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,7,55.9
113,0.182468099256,0.0735691425246,0.0,0.0773099463818,0.00461365809053,0.367804148136,0.294235005611,7,56.1
114,0.159318432558,0.077227965513,0.0,0.0596167204675,0.00898949863114,0.386017243493,0.308830139337,7,59.09
115,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,7,22.9
116,0.140102827763,0.0783647068579,0.0,0.0725184509495,0.00393896674683,0.391699145866,0.313375901816,7,35.1
117,0.154150523452,0.0779820295112,0.0,0.0701096364686,0.00416288846756,0.381708020773,0.311886901327,28,61.09
118,0.129553818798,0.108423272547,0.0,0.0725716412356,0.00355621717736,0.432907414299,0.252987635943,28,59.8
119,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,28,60.29
120,0.174108971733,0.0435477263417,0.0,0.0620237607538,0.00761982793937,0.383449405981,0.329250307251,28,61.8
121,0.152222447737,0.0380759082606,0.0,0.051390298356,0.00949868073879,0.345889993911,0.402922670997,28,56.7
122,0.196492098949,0.0491437081162,0.0,0.0749151981468,0.00368164143294,0.352486142136,0.323281211219,28,68.3
123,0.191522378308,0.0478601764129,0.0,0.0562724599804,0.0131492976152,0.347966350866,0.343229336818,28,66.9
124,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,28,60.29
125,0.159687692624,0.039901376618,0.0,0.0648859667146,0.00497226217382,0.350154099034,0.380398602835,28,50.7
126,0.217114135099,0.0,0.0,0.0579461403294,0.0115238445507,0.348208083037,0.365207796984,28,56.4
127,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,28,60.29
128,0.130988577533,0.0873120223519,0.0,0.0639740323774,0.00587558550415,0.350110937628,0.361738844605,28,55.5
129,0.163719338277,0.0385869122321,0.0,0.0600603047836,0.00464509819901,0.38578762937,0.347200717138,28,68.5
130,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,28,71.3
131,0.134695406125,0.117676431425,0.0,0.0764813581891,0.00428595206391,0.392268641811,0.274592210386,28,74.7
132,0.155545536519,0.0619722928109,0.0,0.0630789408968,0.00651692761702,0.46491515698,0.247971145176,28,52.2
133,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,28,71.3
134,0.116790405483,0.0819531696174,0.0,0.0590274944929,0.00456881781839,0.409806641103,0.327853471486,28,67.7
135,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,28,71.3
136,0.182468099256,0.0735691425246,0.0,0.0773099463818,0.00461365809053,0.367804148136,0.294235005611,28,66.0
137,0.159318432558,0.077227965513,0.0,0.0596167204675,0.00898949863114,0.386017243493,0.308830139337,28,74.5
138,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,28,71.3
139,0.140102827763,0.0783647068579,0.0,0.0725184509495,0.00393896674683,0.391699145866,0.313375901816,28,49.9
140,0.154150523452,0.0779820295112,0.0,0.0701096364686,0.00416288846756,0.381708020773,0.311886901327,56,63.4
141,0.129553818798,0.108423272547,0.0,0.0725716412356,0.00355621717736,0.432907414299,0.252987635943,56,64.9
142,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,56,64.3
143,0.174108971733,0.0435477263417,0.0,0.0620237607538,0.00761982793937,0.383449405981,0.329250307251,56,64.9
144,0.152222447737,0.0380759082606,0.0,0.051390298356,0.00949868073879,0.345889993911,0.402922670997,56,60.2
145,0.196492098949,0.0491437081162,0.0,0.0749151981468,0.00368164143294,0.352486142136,0.323281211219,56,72.3
146,0.191522378308,0.0478601764129,0.0,0.0562724599804,0.0131492976152,0.347966350866,0.343229336818,56,69.3
147,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,56,64.3
148,0.159687692624,0.039901376618,0.0,0.0648859667146,0.00497226217382,0.350154099034,0.380398602835,56,55.2
149,0.217114135099,0.0,0.0,0.0579461403294,0.0115238445507,0.348208083037,0.365207796984,56,58.8
150,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,56,64.3
151,0.130988577533,0.0873120223519,0.0,0.0639740323774,0.00587558550415,0.350110937628,0.361738844605,56,66.1
152,0.163719338277,0.0385869122321,0.0,0.0600603047836,0.00464509819901,0.38578762937,0.347200717138,56,73.7
153,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,56,77.3
154,0.134695406125,0.117676431425,0.0,0.0764813581891,0.00428595206391,0.392268641811,0.274592210386,56,80.2
155,0.155545536519,0.0619722928109,0.0,0.0630789408968,0.00651692761702,0.46491515698,0.247971145176,56,54.9
156,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,56,77.3
157,0.116790405483,0.0819531696174,0.0,0.0590274944929,0.00456881781839,0.409806641103,0.327853471486,56,72.99
158,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,56,77.3
159,0.182468099256,0.0735691425246,0.0,0.0773099463818,0.00461365809053,0.367804148136,0.294235005611,56,71.7
160,0.159318432558,0.077227965513,0.0,0.0596167204675,0.00898949863114,0.386017243493,0.308830139337,56,79.4
161,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,56,77.3
162,0.140102827763,0.0783647068579,0.0,0.0725184509495,0.00393896674683,0.391699145866,0.313375901816,56,59.89
163,0.154150523452,0.0779820295112,0.0,0.0701096364686,0.00416288846756,0.381708020773,0.311886901327,91,64.9
164,0.129553818798,0.108423272547,0.0,0.0725716412356,0.00355621717736,0.432907414299,0.252987635943,91,66.6
165,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,91,65.2
166,0.174108971733,0.0435477263417,0.0,0.0620237607538,0.00761982793937,0.383449405981,0.329250307251,91,66.7
167,0.152222447737,0.0380759082606,0.0,0.051390298356,0.00949868073879,0.345889993911,0.402922670997,91,62.5
168,0.196492098949,0.0491437081162,0.0,0.0749151981468,0.00368164143294,0.352486142136,0.323281211219,91,74.19
169,0.191522378308,0.0478601764129,0.0,0.0562724599804,0.0131492976152,0.347966350866,0.343229336818,91,70.7
170,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,91,65.2
171,0.159687692624,0.039901376618,0.0,0.0648859667146,0.00497226217382,0.350154099034,0.380398602835,91,57.6
172,0.217114135099,0.0,0.0,0.0579461403294,0.0115238445507,0.348208083037,0.365207796984,91,59.2
173,0.174144642491,0.0435566482278,0.0,0.0628969473469,0.00676090964966,0.349149764393,0.363491087892,91,65.2
174,0.130988577533,0.0873120223519,0.0,0.0639740323774,0.00587558550415,0.350110937628,0.361738844605,91,68.1
175,0.163719338277,0.0385869122321,0.0,0.0600603047836,0.00464509819901,0.38578762937,0.347200717138,91,75.5
176,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,91,79.3
177,0.155545536519,0.0619722928109,0.0,0.0630789408968,0.00651692761702,0.46491515698,0.247971145176,91,56.5
178,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,91,79.3
179,0.116790405483,0.0819531696174,0.0,0.0590274944929,0.00456881781839,0.409806641103,0.327853471486,91,76.8
180,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,91,79.3
181,0.182468099256,0.0735691425246,0.0,0.0773099463818,0.00461365809053,0.367804148136,0.294235005611,91,73.3
182,0.159318432558,0.077227965513,0.0,0.0596167204675,0.00898949863114,0.386017243493,0.308830139337,91,82.6
183,0.149304125834,0.0778226138516,0.0,0.0678992011859,0.00477641439512,0.3889895413,0.311208103434,91,79.3
184,0.140102827763,0.0783647068579,0.0,0.0725184509495,0.00393896674683,0.391699145866,0.313375901816,91,67.8
185,0.0946262179296,0.0,0.041143683785,0.0805429094158,0.00191464919372,0.41147938561,0.370293154065,3,11.58
186,0.0946262179296,0.0,0.041143683785,0.0805429094158,0.00191464919372,0.41147938561,0.370293154065,14,24.45
187,0.0946262179296,0.0,0.041143683785,0.0805429094158,0.00191464919372,0.41147938561,0.370293154065,28,24.89
188,0.0946262179296,0.0,0.041143683785,0.0805429094158,0.00191464919372,0.41147938561,0.370293154065,56,29.45
189,0.0946262179296,0.0,0.041143683785,0.0805429094158,0.00191464919372,0.41147938561,0.370293154065,100,40.71
190,0.100339041243,0.0,0.0405991159178,0.0849319771684,0.00197416419896,0.406420325308,0.365735376164,3,10.38
191,0.100339041243,0.0,0.0405991159178,0.0849319771684,0.00197416419896,0.406420325308,0.365735376164,14,22.14
192,0.100339041243,0.0,0.0405991159178,0.0849319771684,0.00197416419896,0.406420325308,0.365735376164,28,22.84
193,0.100339041243,0.0,0.0405991159178,0.0849319771684,0.00197416419896,0.406420325308,0.365735376164,56,27.66
194,0.100339041243,0.0,0.0405991159178,0.0849319771684,0.00197416419896,0.406420325308,0.365735376164,100,34.56
195,0.0817861043434,0.0,0.0422162480047,0.0695622952197,0.00315046626901,0.422750567084,0.380534319079,3,12.45
196,0.0817861043434,0.0,0.0422162480047,0.0695622952197,0.00315046626901,0.422750567084,0.380534319079,14,24.99
197,0.0817861043434,0.0,0.0422162480047,0.0695622952197,0.00315046626901,0.422750567084,0.380534319079,28,25.72
198,0.0817861043434,0.0,0.0422162480047,0.0695622952197,0.00315046626901,0.422750567084,0.380534319079,56,33.96
199,0.0817861043434,0.0,0.0422162480047,0.0695622952197,0.00315046626901,0.422750567084,0.380534319079,100,37.34
200,0.0801260504202,0.0,0.0526890756303,0.0681092436975,0.00327731092437,0.457983193277,0.33781512605,3,15.04
201,0.0801260504202,0.0,0.0526890756303,0.0681092436975,0.00327731092437,0.457983193277,0.33781512605,14,21.06
202,0.0801260504202,0.0,0.0526890756303,0.0681092436975,0.00327731092437,0.457983193277,0.33781512605,28,26.4
203,0.0801260504202,0.0,0.0526890756303,0.0681092436975,0.00327731092437,0.457983193277,0.33781512605,56,35.34
204,0.0801260504202,0.0,0.0526890756303,0.0681092436975,0.00327731092437,0.457983193277,0.33781512605,100,40.57
205,0.0900025460409,0.0,0.0515997623695,0.076508529237,0.00241873886107,0.448782143766,0.330688279725,3,12.47
206,0.0900025460409,0.0,0.0515997623695,0.076508529237,0.00241873886107,0.448782143766,0.330688279725,14,20.92
207,0.0900025460409,0.0,0.0515997623695,0.076508529237,0.00241873886107,0.448782143766,0.330688279725,28,24.9
208,0.0900025460409,0.0,0.0515997623695,0.076508529237,0.00241873886107,0.448782143766,0.330688279725,56,34.2
209,0.0900025460409,0.0,0.0515997623695,0.076508529237,0.00241873886107,0.448782143766,0.330688279725,100,39.61
210,0.0984420475946,0.0,0.0506334531758,0.0836757404554,0.00196884095189,0.440592364321,0.324687553501,3,10.03
211,0.0984420475946,0.0,0.0506334531758,0.0836757404554,0.00196884095189,0.440592364321,0.324687553501,14,20.08
212,0.0984420475946,0.0,0.0506334531758,0.0836757404554,0.00196884095189,0.440592364321,0.324687553501,28,24.48
213,0.0984420475946,0.0,0.0506334531758,0.0836757404554,0.00196884095189,0.440592364321,0.324687553501,56,31.54
214,0.0984420475946,0.0,0.0506334531758,0.0836757404554,0.00196884095189,0.440592364321,0.324687553501,100,35.34
215,0.0800252312868,0.0,0.0526492851135,0.0680824222035,0.00416316232128,0.457569386039,0.337510513036,3,9.45
216,0.0800252312868,0.0,0.0526492851135,0.0680824222035,0.00416316232128,0.457569386039,0.337510513036,14,22.72
217,0.0800252312868,0.0,0.0526492851135,0.0680824222035,0.00416316232128,0.457569386039,0.337510513036,28,28.47
218,0.0800252312868,0.0,0.0526492851135,0.0680824222035,0.00416316232128,0.457569386039,0.337510513036,56,38.56
219,0.0800252312868,0.0,0.0526492851135,0.0680824222035,0.00416316232128,0.457569386039,0.337510513036,100,40.39
220,0.0707079306969,0.0,0.0695159848453,0.0751351581457,0.0019156272615,0.450640670895,0.332084628155,3,10.76
221,0.0707079306969,0.0,0.0695159848453,0.0751351581457,0.0019156272615,0.450640670895,0.332084628155,14,25.48
222,0.0707079306969,0.0,0.0695159848453,0.0751351581457,0.0019156272615,0.450640670895,0.332084628155,28,21.54
223,0.0707079306969,0.0,0.0695159848453,0.0751351581457,0.0019156272615,0.450640670895,0.332084628155,56,28.63
224,0.0707079306969,0.0,0.0695159848453,0.0751351581457,0.0019156272615,0.450640670895,0.332084628155,100,33.54
225,0.0717887360055,0.0179899153918,0.0699940176053,0.052046833604,0.00243568925733,0.452397231006,0.33334757713,3,7.75
226,0.0717887360055,0.0179899153918,0.0699940176053,0.052046833604,0.00243568925733,0.452397231006,0.33334757713,14,17.82
227,0.0717887360055,0.0179899153918,0.0699940176053,0.052046833604,0.00243568925733,0.452397231006,0.33334757713,28,24.24
228,0.0717887360055,0.0179899153918,0.0699940176053,0.052046833604,0.00243568925733,0.452397231006,0.33334757713,56,32.85
229,0.0717887360055,0.0179899153918,0.0699940176053,0.052046833604,0.00243568925733,0.452397231006,0.33334757713,100,39.23
230,0.0899372922015,0.0412861411557,0.0103110138462,0.0764698455452,0.00290391818526,0.448550145196,0.33054164387,3,18.0
231,0.0899372922015,0.0412861411557,0.0103110138462,0.0764698455452,0.00290391818526,0.448550145196,0.33054164387,14,30.39
232,0.0899372922015,0.0412861411557,0.0103110138462,0.0764698455452,0.00290391818526,0.448550145196,0.33054164387,28,45.71
233,0.0899372922015,0.0412861411557,0.0103110138462,0.0764698455452,0.00290391818526,0.448550145196,0.33054164387,56,50.77
234,0.0899372922015,0.0412861411557,0.0103110138462,0.0764698455452,0.00290391818526,0.448550145196,0.33054164387,100,53.9
235,0.0899718049068,0.04128266633,0.0103101460253,0.0764634095022,0.00281950932121,0.448596557674,0.330555906241,3,13.18
236,0.0899718049068,0.04128266633,0.0103101460253,0.0764634095022,0.00281950932121,0.448596557674,0.330555906241,14,17.84
237,0.0899718049068,0.04128266633,0.0103101460253,0.0764634095022,0.00281950932121,0.448596557674,0.330555906241,28,40.23
238,0.0899718049068,0.04128266633,0.0103101460253,0.0764634095022,0.00281950932121,0.448596557674,0.330555906241,56,47.13
239,0.0899718049068,0.04128266633,0.0103101460253,0.0764634095022,0.00281950932121,0.448596557674,0.330555906241,100,49.97
240,0.0983768041458,0.0,0.0506231530258,0.0836010107499,0.00261253158594,0.440318643197,0.324467857296,3,13.36
241,0.0983768041458,0.0,0.0506231530258,0.0836010107499,0.00261253158594,0.440318643197,0.324467857296,14,22.32
242,0.0983768041458,0.0,0.0506231530258,0.0836010107499,0.00261253158594,0.440318643197,0.324467857296,28,24.54
243,0.0983768041458,0.0,0.0506231530258,0.0836010107499,0.00261253158594,0.440318643197,0.324467857296,56,31.35
244,0.0983768041458,0.0,0.0506231530258,0.0836010107499,0.00261253158594,0.440318643197,0.324467857296,100,40.86
245,0.102505596694,0.0,0.0405114516962,0.0803771310487,0.00301360427071,0.408946099535,0.364646116756,3,19.93
246,0.102505596694,0.0,0.0405114516962,0.0803771310487,0.00301360427071,0.408946099535,0.364646116756,14,25.69
247,0.102505596694,0.0,0.0405114516962,0.0803771310487,0.00301360427071,0.408946099535,0.364646116756,28,30.23
248,0.102505596694,0.0,0.0405114516962,0.0803771310487,0.00301360427071,0.408946099535,0.364646116756,56,39.59
249,0.102505596694,0.0,0.0405114516962,0.0803771310487,0.00301360427071,0.408946099535,0.364646116756,100,44.3
